dose,estimativa,erro_padrao,valor_critico,ic_inf,ic_sup,meia_largura,alvo,desfecho,exposicao,fonte
5.23669878508588e-05,-55.504638487133,60.079070124122,6.32414253094616,-435.45324107879,324.443964104524,379.948602591657,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000157100963552576,-0.494933746993967,10.9194663669925,6.32414253094616,-69.5511954137277,68.5613279197397,69.0562616667337,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000209467951403435,13.5899917762303,18.0394441955283,6.32414253094616,-100.49402449534,127.674008047801,114.084016271571,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000209467951403435,13.5899917762303,18.0394441955283,6.32414253094616,-100.49402449534,127.674008047801,114.084016271571,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000209467951403435,13.5899917762303,18.0394441955283,6.32414253094616,-100.49402449534,127.674008047801,114.084016271571,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000209467951403435,13.5899917762303,18.0394441955283,6.32414253094616,-100.49402449534,127.674008047801,114.084016271571,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000209467951403435,13.5899917762303,18.0394441955283,6.32414253094616,-100.49402449534,127.674008047801,114.084016271571,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000261834939254294,18.7282994015578,23.0018915396342,6.32414253094616,-126.738941176454,164.195539979569,145.467240578012,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000314201927105153,14.9199891289885,19.979248751507,6.32414253094616,-111.43162763677,141.271605894747,126.351616765759,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000366568914956012,2.16506095852242,11.0363838675999,6.32414253094616,-67.630603646414,71.9607255634588,69.7956646049364,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000366568914956012,2.16506095852242,11.0363838675999,6.32414253094616,-67.630603646414,71.9607255634588,69.7956646049364,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000366568914956012,2.16506095852242,11.0363838675999,6.32414253094616,-67.630603646414,71.9607255634588,69.7956646049364,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000418935902806871,-10.0719561146517,12.4978002437356,6.32414253094616,-89.1098261793295,68.9659139500262,79.0378700646779,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000471302890657729,-12.3265285772147,14.2025429712358,6.32414253094616,-102.145434629197,77.4923774747678,89.8189060519825,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000523669878508588,-4.59865642916658,10.5564365565474,6.32414253094616,-71.3590658316629,62.1617529733298,66.7604094024963,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000523669878508588,-4.59865642916658,10.5564365565474,6.32414253094616,-71.3590658316629,62.1617529733298,66.7604094024963,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000628403854210306,11.5046696159571,15.152471368274,6.32414253094616,-84.3217190130888,107.331058245003,95.8263886290459,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000628403854210306,11.5046696159571,15.152471368274,6.32414253094616,-84.3217190130888,107.331058245003,95.8263886290459,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000628403854210306,11.5046696159571,15.152471368274,6.32414253094616,-84.3217190130888,107.331058245003,95.8263886290459,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000680770842061165,12.555180247217,14.1592249229945,6.32414253094616,-76.9897762935254,102.100136787959,89.5449565407423,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000733137829912023,8.93825595094203,9.92457296122538,6.32414253094616,-53.8261580146217,71.7026699165058,62.7644139655637,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000733137829912023,8.93825595094203,9.92457296122538,6.32414253094616,-53.8261580146217,71.7026699165058,62.7644139655637,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000733137829912023,8.93825595094203,9.92457296122538,6.32414253094616,-53.8261580146217,71.7026699165058,62.7644139655637,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000733137829912023,8.93825595094203,9.92457296122538,6.32414253094616,-53.8261580146217,71.7026699165058,62.7644139655637,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000733137829912023,8.93825595094203,9.92457296122538,6.32414253094616,-53.8261580146217,71.7026699165058,62.7644139655637,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000785504817762882,0.653896727132327,11.473288030807,6.32414253094616,-71.9048120782895,73.2126055325541,72.5587088054218,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000837871805613741,-10.7615718078963,23.5518839500074,6.32414253094616,-159.707042780046,138.183899164254,148.94547097215,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000837871805613741,-10.7615718078963,23.5518839500074,6.32414253094616,-159.707042780046,138.183899164254,148.94547097215,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000837871805613741,-10.7615718078963,23.5518839500074,6.32414253094616,-159.707042780046,138.183899164254,148.94547097215,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000837871805613741,-10.7615718078963,23.5518839500074,6.32414253094616,-159.707042780046,138.183899164254,148.94547097215,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000837871805613741,-10.7615718078963,23.5518839500074,6.32414253094616,-159.707042780046,138.183899164254,148.94547097215,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000837871805613741,-10.7615718078963,23.5518839500074,6.32414253094616,-159.707042780046,138.183899164254,148.94547097215,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.0008902387934646,-16.0901827549743,24.335309069493,6.32414253094616,-169.990145845075,137.809780335126,153.899963090101,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000942605781315459,-13.7956060973589,12.4624042909348,6.32414253094616,-92.6096271115056,65.0184149167879,78.8140210141467,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000942605781315459,-13.7956060973589,12.4624042909348,6.32414253094616,-92.6096271115056,65.0184149167879,78.8140210141467,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000942605781315459,-13.7956060973589,12.4624042909348,6.32414253094616,-92.6096271115056,65.0184149167879,78.8140210141467,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000942605781315459,-13.7956060973589,12.4624042909348,6.32414253094616,-92.6096271115056,65.0184149167879,78.8140210141467,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000994972769166318,-8.23248617498924,16.1656084040727,6.32414253094616,-110.466097821806,94.0011254718279,102.233611646817,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000994972769166318,-8.23248617498924,16.1656084040727,6.32414253094616,-110.466097821806,94.0011254718279,102.233611646817,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000994972769166318,-8.23248617498924,16.1656084040727,6.32414253094616,-110.466097821806,94.0011254718279,102.233611646817,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000994972769166318,-8.23248617498924,16.1656084040727,6.32414253094616,-110.466097821806,94.0011254718279,102.233611646817,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.000994972769166318,-8.23248617498924,16.1656084040727,6.32414253094616,-110.466097821806,94.0011254718279,102.233611646817,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.00104733975701718,-3.75547564300313,20.6430230429513,6.32414253094616,-134.304895636233,126.793944350227,130.54941999323,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
0.00104733975701718,-3.75547564300313,20.6430230429513,6.32414253094616,-134.304895636233,126.793944350227,130.54941999323,slope,taxa_obito_fetal,share_gestacao_pos_ban,real
