tempo_evento,estimativa,erro_padrao,valor_critico,ic_inf,ic_sup,meia_largura,pre,desfecho,exposicao,fonte
-16,-25.4151360145751,34.0579261257008,2.90478097748267,-124.345951957021,73.5156799278707,98.9308159424458,TRUE,peso_medio,share_gestacao_pos_ban,real
-15,30.5490060730035,27.3720708865988,2.90478097748267,-48.960864752696,110.058876898703,79.5098708256995,TRUE,peso_medio,share_gestacao_pos_ban,real
-14,-14.2056881270404,25.3976228124962,2.90478097748267,-87.9802197460594,59.5688434919786,73.774531619019,TRUE,peso_medio,share_gestacao_pos_ban,real
-13,53.5013819270444,27.394452897377,2.90478097748267,-26.0735037378013,133.07626759189,79.5748856648457,TRUE,peso_medio,share_gestacao_pos_ban,real
-12,-65.8670837766567,28.0302040284556,2.90478097748267,-147.288687233473,15.5545196801592,81.4216034568159,TRUE,peso_medio,share_gestacao_pos_ban,real
-11,47.7617549916192,36.3027067706382,2.90478097748267,-57.689657066862,153.2131670501,105.451412058481,TRUE,peso_medio,share_gestacao_pos_ban,real
-10,-13.291964837371,27.2806867227778,2.90478097748267,-92.5363846823602,65.9524550076181,79.2444198449892,TRUE,peso_medio,share_gestacao_pos_ban,real
-9,15.0809309942405,19.3776920119546,2.90478097748267,-41.2070201496032,71.3688821380841,56.2879511438436,TRUE,peso_medio,share_gestacao_pos_ban,real
-8,-52.1283486073903,32.1726211250285,2.90478097748267,-145.58276644713,41.3260692323498,93.45441783974,TRUE,peso_medio,share_gestacao_pos_ban,real
-7,26.10862056933,26.3190215130253,2.90478097748267,-50.342372467663,102.559613606323,76.4509930369931,TRUE,peso_medio,share_gestacao_pos_ban,real
-6,7.92350868452906,52.728026010598,2.90478097748267,-145.239858251267,161.086875620326,153.163366935797,TRUE,peso_medio,share_gestacao_pos_ban,real
-5,38.2844644687702,38.5942419183358,2.90478097748267,-73.8233552959758,150.392284233516,112.107819764746,TRUE,peso_medio,share_gestacao_pos_ban,real
-4,-70.3653895090154,37.4585718394019,2.90478097748267,-179.174336431778,38.4435574137473,108.808946922763,TRUE,peso_medio,share_gestacao_pos_ban,real
-3,39.5262332983446,35.6284000514972,2.90478097748267,-63.9664654293872,143.018932026076,103.492698727732,TRUE,peso_medio,share_gestacao_pos_ban,real
-2,-79.283094699026,28.99814927516,2.90478097748267,-163.516367095714,4.9501776976616,84.2332723966876,TRUE,peso_medio,share_gestacao_pos_ban,real
-1,100.806373380391,32.8596901704158,2.90478097748267,5.35617044739301,196.256576313389,95.4502029329981,TRUE,peso_medio,share_gestacao_pos_ban,real
0,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
1,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
2,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
3,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
4,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
5,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
6,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
7,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
8,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
9,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
10,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
11,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
12,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
13,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
14,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
15,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
16,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
17,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
18,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
19,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
20,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
21,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
22,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
23,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
24,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
25,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
26,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
27,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
28,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
29,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
30,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
31,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
32,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
33,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
34,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
35,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
36,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
37,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
38,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
39,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
40,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
41,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
42,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
43,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
44,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
45,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
46,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
47,,,2.90478097748267,,,,FALSE,peso_medio,share_gestacao_pos_ban,real
